"","date","ID","Provider","ScientificName","DecimalLatitude","DecimalLongitude","StartCollectionDate","EndCollectionDate","Citation","Country","StateProvince","CountyName","GUID","Kingdom","GeoreferenceProtocol","Memo","DateLastModified","CollectionDatePrecision","CoordinateUncertaintyInMeters","GeodeticDatum","CoordinatePrecision","Language","URL","LocationValue","LocationStandard","LocalityType"
"293885","2012-02-02",2329619,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.3382,-79.2268,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293886","2012-02-02",2329620,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.3378,-79.2309,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293887","2012-02-02",2329621,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7693,-76.7256,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293888","2012-02-02",2329622,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7673,-76.7256,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293889","2012-02-02",2329623,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.2437,-78.1149,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293890","2012-02-02",2329624,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.3383,-79.2267,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293891","2012-02-02",2329625,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.092,-80.0852,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293893","2012-02-02",2329627,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.1305,-77.252,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293894","2012-02-02",2329628,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8123,-79.8862,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293895","2012-02-02",2329629,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.2588,-77.6111,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293896","2012-02-02",2329630,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7542,-79.8925,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293897","2012-02-02",2329631,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.4483,-79.5083,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293899","2012-02-02",2329633,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8738,-79.6854,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293900","2012-02-02",2329634,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.5604,-82.0086,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293903","2012-02-02",2329637,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.1464,-78.2117,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293904","2012-02-02",2329638,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.1515,-78.2275,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293912","2012-02-02",2329646,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.3244,-76.1601,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293913","2012-02-02",2329647,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5992,-76.3091,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293914","2012-02-02",2329648,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",43.9983,-77.0197,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293915","2012-02-02",2329649,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.5982,-82.4002,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293916","2012-02-02",2329650,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.5982,-82.4002,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293917","2012-02-02",2329651,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.316,-76.1596,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293918","2012-02-02",2329652,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7586,-79.8897,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293919","2012-02-02",2329653,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7576,-79.7958,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293920","2012-02-02",2329654,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.0516,-81.7442,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293921","2012-02-02",2329655,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7705,-79.8105,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293922","2012-02-02",2329656,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.776,-79.8747,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293923","2012-02-02",2329657,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.1122,-77.4691,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293924","2012-02-02",2329658,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.9817,-75.7978,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293925","2012-02-02",2329659,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5068,-80.2274,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293926","2012-02-02",2329660,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5835,-80.9441,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293927","2012-02-02",2329661,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",43.9187,-77.2881,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293928","2012-02-02",2329662,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.3593,-76.0207,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293929","2012-02-02",2329663,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.492,-81.3842,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293930","2012-02-02",2329664,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.9134,-83.2237,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293931","2012-02-02",2329665,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.9952,-80.0003,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293932","2012-02-02",2329666,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.4719,-82.413,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293933","2012-02-02",2329667,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.9968,-81.3719,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293934","2012-02-02",2329668,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.2974,-76.1526,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293935","2012-02-02",2329669,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.6559,-81.2748,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293936","2012-02-02",2329670,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.06,-77.5881,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293937","2012-02-02",2329671,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.241,-76.6018,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293938","2012-02-02",2329672,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5692,-76.3118,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293939","2012-02-02",2329673,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.3717,-75.6981,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293940","2012-02-02",2329674,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.6601,-81.2766,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293941","2012-02-02",2329675,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.2586,-81.6745,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293942","2012-02-02",2329676,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",43.2101,-81.9818,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293943","2012-02-02",2329677,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5191,-75.7813,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293944","2012-02-02",2329678,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7586,-79.8962,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293945","2012-02-02",2329679,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.6988,-76.1948,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293950","2012-02-02",2329684,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8387,-79.771,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293951","2012-02-02",2329685,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.1278,-77.2599,"2012-02-02 14:38:44","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293952","2012-02-02",2329686,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8399,-79.7794,"2012-02-02 14:38:45","2012-02-02 14:38:44","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293953","2012-02-02",2329687,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.3819,-75.7012,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293954","2012-02-02",2329688,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.3825,-75.7008,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293955","2012-02-02",2329689,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.3833,-75.7004,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293956","2012-02-02",2329690,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.3814,-75.7015,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293957","2012-02-02",2329691,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.3805,-75.7015,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293958","2012-02-02",2329692,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.3797,-75.7019,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293959","2012-02-02",2329693,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.3713,-75.7002,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293960","2012-02-02",2329694,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.3733,-75.7013,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293961","2012-02-02",2329695,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7755,-79.8753,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293962","2012-02-02",2329696,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.1525,-78.2074,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293963","2012-02-02",2329697,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.1225,-78.2414,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293964","2012-02-02",2329698,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7533,-79.8878,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293965","2012-02-02",2329699,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7533,-79.7784,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293966","2012-02-02",2329700,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7702,-79.8934,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293967","2012-02-02",2329701,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7041,-76.2955,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293968","2012-02-02",2329702,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5549,-79.2938,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293969","2012-02-02",2329703,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.104,-77.0622,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293970","2012-02-02",2329704,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5453,-79.214,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293971","2012-02-02",2329705,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8188,-79.8485,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293972","2012-02-02",2329706,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8304,-79.8156,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293973","2012-02-02",2329707,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5453,-79.2138,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293974","2012-02-02",2329708,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7563,-79.8932,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293975","2012-02-02",2329709,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.1545,-78.2325,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293976","2012-02-02",2329710,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.1509,-78.2556,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293977","2012-02-02",2329711,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5237,-80.0206,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293978","2012-02-02",2329712,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.661,-81.2786,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293979","2012-02-02",2329713,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.4581,-75.8534,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293980","2012-02-02",2329714,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.903,-81.1552,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293981","2012-02-02",2329715,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7548,-79.8903,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293982","2012-02-02",2329716,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7964,-79.8456,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293983","2012-02-02",2329717,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5615,-76.3297,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293984","2012-02-02",2329718,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.6772,-76.3931,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293985","2012-02-02",2329719,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5898,-79.3177,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293995","2012-02-02",2329729,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5831,-81.2944,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293996","2012-02-02",2329730,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7193,-76.218,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"293997","2012-02-02",2329731,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.6836,-76.3443,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"294004","2012-02-02",2329738,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",41.797936,-82.827988,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"294006","2012-02-02",2329740,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",41.914541,-82.86438,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"294008","2012-02-02",2329742,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.542963,-80.296326,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"294009","2012-02-02",2329743,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",41.717005,-82.640533,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"294010","2012-02-02",2329744,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",41.783601,-82.801208,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"294011","2012-02-02",2329745,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",41.807149,-82.854767,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"294012","2012-02-02",2329746,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",41.797936,-82.827988,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"294013","2012-02-02",2329747,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",41.717005,-82.640533,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"294014","2012-02-02",2329748,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",41.807149,-82.854767,"2012-02-02 14:38:45","2012-02-02 14:38:45","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"294034","2012-02-02",2329768,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.857343,-79.381027,"2012-02-02 14:38:46","2012-02-02 14:38:46","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
